seed,tau,Group,rs,rm
21,0.5,Overall,0.7213114754098361,0.7317436661698957
21,0.5,High-Risk,0.8512396694214877,0.871900826446281
21,0.5,Low-Risk,0.5328947368421053,0.5394736842105263
21,0.6,Overall,0.6095380029806259,0.5916542473919523
21,0.6,High-Risk,0.7975206611570248,0.768595041322314
21,0.6,Low-Risk,0.3618421052631579,0.3684210526315789
21,0.7,Overall,0.4932935916542474,0.4426229508196721
21,0.7,High-Risk,0.71900826446281,0.6322314049586777
21,0.7,Low-Risk,0.2236842105263158,0.2236842105263158
22,0.3,Overall,0.9001490312965723,0.9210134128166915
22,0.3,High-Risk,0.9742489270386266,0.9828326180257511
22,0.3,Low-Risk,0.7716049382716049,0.8333333333333334
22,0.4,Overall,0.8256333830104322,0.8435171385991058
22,0.4,High-Risk,0.9184549356223176,0.9313304721030042
22,0.4,Low-Risk,0.6666666666666666,0.7222222222222222
22,0.5,Overall,0.7317436661698957,0.7272727272727273
22,0.5,High-Risk,0.8669527896995708,0.8583690987124464
22,0.5,Low-Risk,0.5246913580246914,0.5185185185185185
22,0.6,Overall,0.6140089418777943,0.5812220566318927
22,0.6,High-Risk,0.7896995708154506,0.7725321888412017
22,0.6,Low-Risk,0.3395061728395062,0.30246913580246915
22,0.7,Overall,0.47391952309985097,0.44411326378539495
22,0.7,High-Risk,0.648068669527897,0.6266094420600858
22,0.7,Low-Risk,0.20987654320987653,0.16666666666666666
23,0.3,Overall,0.9269746646795827,0.9359165424739195
23,0.3,High-Risk,0.9923076923076923,0.9961538461538462
23,0.3,Low-Risk,0.8367346938775511,0.8503401360544217
23,0.4,Overall,0.8435171385991058,0.8658718330849479
23,0.4,High-Risk,0.9653846153846154,0.9615384615384616
23,0.4,Low-Risk,0.6326530612244898,0.7278911564625851
23,0.5,Overall,0.7749627421758569,0.7540983606557377
23,0.5,High-Risk,0.9346153846153846,0.9038461538461539
23,0.5,Low-Risk,0.5102040816326531,0.4897959183673469
23,0.6,Overall,0.6512667660208644,0.6005961251862891
23,0.6,High-Risk,0.8461538461538461,0.7769230769230769
23,0.6,Low-Risk,0.3129251700680272,0.3333333333333333
23,0.7,Overall,0.5052160953800298,0.45007451564828616
23,0.7,High-Risk,0.7,0.6346153846153846
23,0.7,Low-Risk,0.14965986394557823,0.1564625850340136
24,0.3,Overall,0.8956780923994039,0.9269746646795827
24,0.3,High-Risk,0.9576923076923077,0.9807692307692307
24,0.3,Low-Risk,0.8,0.8533333333333334
24,0.4,Overall,0.8107302533532041,0.8256333830104322
24,0.4,High-Risk,0.9038461538461539,0.926923076923077
24,0.4,Low-Risk,0.6533333333333333,0.6866666666666666
24,0.5,Overall,0.7108792846497765,0.7242921013412816
24,0.5,High-Risk,0.8538461538461538,0.8615384615384616
24,0.5,Low-Risk,0.4533333333333333,0.5
24,0.6,Overall,0.6020864381520119,0.5842026825633383
24,0.6,High-Risk,0.7576923076923077,0.7230769230769231
24,0.6,Low-Risk,0.36,0.37333333333333335
24,0.7,Overall,0.46795827123695977,0.4128166915052161
24,0.7,High-Risk,0.5923076923076923,0.5384615384615384
24,0.7,Low-Risk,0.26,0.2
25,0.3,Overall,0.9061102831594635,0.9195230998509687
25,0.3,High-Risk,0.967479674796748,0.983739837398374
25,0.3,Low-Risk,0.7843137254901961,0.8104575163398693
25,0.4,Overall,0.842026825633383,0.8524590163934426
25,0.4,High-Risk,0.9471544715447154,0.9471544715447154
25,0.4,Low-Risk,0.6993464052287581,0.6993464052287581
25,0.5,Overall,0.7391952309985097,0.7511177347242921
25,0.5,High-Risk,0.9024390243902439,0.9105691056910569
25,0.5,Low-Risk,0.5294117647058824,0.5228758169934641
25,0.6,Overall,0.6378539493293591,0.5961251862891207
25,0.6,High-Risk,0.8333333333333334,0.8008130081300813
25,0.6,Low-Risk,0.39215686274509803,0.30718954248366015
25,0.7,Overall,0.5007451564828614,0.4217585692995529
25,0.7,High-Risk,0.6707317073170732,0.5934959349593496
25,0.7,Low-Risk,0.20915032679738563,0.1437908496732026
26,0.3,Overall,0.9061102831594635,0.9210134128166915
26,0.3,High-Risk,0.96484375,0.9921875
26,0.3,Low-Risk,0.8027210884353742,0.8231292517006803
26,0.4,Overall,0.8256333830104322,0.8360655737704918
26,0.4,High-Risk,0.93359375,0.9453125
